tank1,tank2,tank3,target
56.937740,124.132100,20.131210,2
39.513770,7.891910,47.554600,1
54.302460,45.549950,96.402880,1
90.945460,144.428650,53.338660,3
86.996920,26.130470,79.050980,1
12.482080,158.842130,27.576760,0
87.709060,188.808420,14.879600,2
46.267560,196.197480,48.340740,0
86.354750,117.746300,37.532990,2
28.578360,40.644620,76.179820,0
38.654050,102.255090,49.232550,0
57.727900,173.115430,98.073930,3
40.758420,165.503780,76.452780,0
57.352900,191.209430,20.047450,2
10.926420,170.792390,43.914980,0
84.696890,178.618040,6.245760,2
88.346480,89.663810,51.043250,3
62.659250,185.276520,1.911610,2
47.684350,137.544410,72.270700,0
69.253240,26.887030,29.939560,1
35.871550,160.887440,27.875990,2
21.070500,191.489600,0.886330,2
99.782090,135.364260,82.846930,3
29.461940,2.863060,73.786950,1
83.414460,148.095230,14.285030,2
75.342790,153.784560,65.854050,3
76.611590,169.184290,61.360410,3
8.860470,97.525560,7.764930,2
40.754300,81.421300,6.600980,2
34.882050,22.199620,80.823520,1
94.768800,14.463300,95.511520,1
52.257660,59.913140,7.686210,2
50.062430,158.903110,70.708650,3
5.022600,14.580370,40.287330,0
29.529050,46.476860,28.100450,2
80.348270,185.845610,40.510270,2
90.611100,64.299140,47.643700,2
22.602900,128.095210,97.898110,0
60.349310,71.562820,64.781740,3
12.292070,177.731820,50.308400,0
44.934970,117.172960,62.478390,0
7.177580,136.523440,24.193170,0
71.395260,164.506960,80.395850,3
55.250100,104.033980,14.287600,2
77.534620,54.281880,49.669540,2
28.427410,26.765670,62.955770,1
5.433200,149.729050,31.758680,0
0.013470,102.225830,4.685190,0
27.616960,141.395300,6.268960,2
83.933850,0.763980,24.682390,1
74.090410,63.254030,10.189240,2
36.023390,54.078660,84.271190,0
31.334790,157.786490,89.187210,0
43.381740,181.988630,37.731810,2
96.407840,17.857900,68.701930,1
49.381400,77.529760,63.271190,0
70.385710,0.872650,16.695310,1
71.304610,133.277080,96.604750,3
76.103780,190.154540,70.254050,3
29.805220,21.072980,78.182390,1
64.414920,9.637200,36.005050,1
95.679980,100.080230,43.272910,2
45.769960,41.776540,36.870720,2
36.981330,10.471000,76.756760,1
41.650440,164.435980,85.034800,0
21.199410,131.470700,47.228180,0
88.015670,43.148140,67.781320,1
60.775210,59.060300,13.660090,2
65.163980,147.719490,31.562730,2
64.483260,79.026180,71.320690,3
19.921530,178.043000,28.740960,0
36.778600,11.618390,11.151220,2
51.586190,53.518540,83.548020,3
1.469340,75.818810,33.734550,0
1.932760,24.873680,41.364270,0
49.286460,80.857950,53.093770,0
59.513170,1.984760,46.409520,1
96.349920,103.806460,67.754230,3
31.186390,154.798280,77.292150,0
52.129600,195.202760,12.555020,2
1.694770,154.031640,80.715550,0
12.020720,53.116570,1.755240,2
29.330860,154.628370,51.796050,0
34.809560,74.347860,0.135360,2
29.980050,129.291750,97.419440,0
84.706080,4.718990,89.856060,1
78.319840,156.075220,45.799580,2
39.800530,60.583150,6.569490,2
22.823540,49.320730,48.407710,0
74.744440,94.761970,5.784440,2
95.778980,188.544860,78.518950,3
99.132790,108.896470,96.276840,3
7.560500,73.136150,22.538130,0
19.583310,28.160590,62.241360,0
78.132190,115.659680,14.696270,2
81.112380,127.190940,38.816570,2
67.413030,51.981000,34.519220,2
91.748580,58.100900,46.998830,2
89.014110,141.544270,6.220320,2
14.730300,1.568320,63.092180,1
44.767340,26.854970,95.793410,1
52.965970,48.378660,50.060360,1
67.962030,15.247840,27.470380,1
80.696550,91.932970,54.657710,3
43.281600,8.779990,16.574980,1
44.554160,41.837090,4.997900,2
84.364970,196.238510,79.314290,3
85.378490,48.395430,96.062700,1
19.692570,190.285960,99.481930,0
71.172280,196.228750,56.953980,3
25.954180,87.399180,59.356090,0
7.308160,124.468650,98.117780,0
19.010760,158.519020,90.789880,0
94.370160,192.027120,52.145960,3
97.730790,151.462040,16.167140,2
47.690010,143.666240,24.734030,2
64.061520,133.320100,16.269970,2
56.508530,154.325380,49.889570,2
1.210310,1.807690,35.702930,0
92.619410,45.735360,63.436370,1
22.207590,64.334000,84.804210,0
72.886140,19.079860,42.870200,1
2.916980,96.178030,66.243400,0
11.850260,57.776990,39.783660,0
91.953100,198.651000,4.491130,2
76.100790,74.344810,39.245820,2
75.426500,183.685290,95.092860,3
57.712260,71.424230,78.754910,3
25.100140,112.814810,35.857850,0
65.663110,48.079780,19.159290,2
91.823910,20.360740,50.595790,1
22.085280,7.785990,3.601880,2
17.522180,173.354070,28.247870,0
95.045920,116.324460,43.661420,2
58.008880,103.339680,75.877630,3
28.249610,70.610080,89.409430,0
94.645650,178.511650,41.944800,2
78.036550,95.267150,49.753990,2
20.468010,118.226060,18.613590,2
33.156470,171.006040,20.707580,2
7.115830,13.801520,94.078450,0
50.692040,81.882410,81.087860,3
83.582590,66.438210,69.361810,1
77.112280,130.930140,15.159510,2
87.588310,107.818910,28.247240,2
42.522820,7.514220,12.786680,1
76.554680,0.002330,41.656580,1
52.251020,10.926880,97.307820,1
22.612530,60.839740,30.394250,0
23.041670,0.294760,72.934480,1
96.684550,44.858700,66.304720,1
74.189630,169.685080,42.262920,2
30.293090,65.059030,71.262130,0
81.677950,36.322790,37.094100,1
90.194020,161.338700,98.485840,3
75.424830,78.639040,59.063780,3
66.101430,15.691160,54.449700,1
70.932080,33.464260,78.063170,1
58.377280,190.444360,4.242230,2
26.532610,120.310780,29.655990,0
71.442420,151.801060,10.251600,2
51.385450,101.778110,36.928080,2
93.292490,165.501260,69.720940,3
71.432660,92.343230,92.099450,3
69.459540,145.796210,86.169090,3
27.407160,161.414180,19.524060,2
34.534200,67.122090,97.852550,0
85.653720,140.233970,72.705680,3
56.207280,189.418130,49.625880,2
38.051770,32.607070,78.620570,1
73.444390,76.871010,2.519340,2
83.899730,2.283600,70.369980,1
97.025710,87.532270,23.497340,2
70.487100,163.425630,54.643030,3
96.703530,10.333740,50.479560,1
71.845390,172.528090,17.925560,2
80.000350,110.541420,39.655370,2
13.171500,173.059150,15.727320,0
30.978790,58.009110,87.141400,0
67.270300,159.336280,25.046790,2
62.487410,114.349200,83.283040,3
90.608710,2.431350,67.401990,1
5.183580,109.771730,28.763270,0
30.677660,70.591700,62.129240,0
33.405000,146.539810,40.452740,0
6.835320,156.751970,28.575830,0
43.276690,137.088780,33.245620,2
5.658570,74.784210,94.444860,0
64.173440,134.295830,63.228220,3
19.899210,83.666770,75.093980,0
10.137290,55.570560,27.631910,0
43.201890,196.073750,6.750250,2
51.870100,35.872940,97.067650,1
11.330350,80.720200,73.788500,0
70.455440,84.545730,34.652420,2
39.761240,52.855250,20.533290,2
48.303970,53.706750,28.746170,2
65.675610,193.707470,60.363720,3
7.697950,15.116720,95.142320,0
29.729080,18.413400,59.904460,1
62.364880,129.700960,26.740200,2
1.511070,193.003070,25.089300,0
67.602630,141.325970,61.000740,3
31.290740,54.219250,59.766830,0
86.609560,189.346750,10.590580,2
15.482860,188.947250,73.653520,0
88.299380,40.526530,58.758590,1
70.113960,136.022380,40.815170,2
1.539490,116.585210,25.310150,0
45.025420,191.516200,39.903530,2
83.980160,37.708120,67.246050,1
97.700700,20.378620,0.831990,2
43.358280,18.525100,74.838430,1
91.454870,86.804190,25.871160,2
43.440330,144.689560,0.905420,2
58.945400,122.658340,63.768820,3
24.202210,142.810540,9.139150,2
19.927030,175.494010,73.872320,0
1.374560,49.675250,21.440650,0
27.080630,49.511950,6.252630,2
45.894050,146.546690,60.673170,0
67.287170,16.229840,95.149070,1
83.849180,161.018060,82.298380,3
93.271050,108.850790,20.028200,2
61.678360,148.576300,73.791740,3
52.144900,13.691740,37.111290,1
92.076660,116.889780,53.833190,3
26.885350,73.689780,89.534610,0
66.646300,157.477410,45.434540,2
63.024720,49.676720,70.546080,1
42.760130,88.509100,64.932230,0
93.628060,12.801270,82.474320,1
29.238310,88.783890,2.191330,2
30.104610,100.526250,5.617610,2
49.109570,185.422130,10.539320,2
76.444070,81.934210,65.517370,3
26.023660,31.898450,16.046260,2
7.049190,37.129340,66.421940,0
88.169060,162.825140,68.513430,3
11.043190,57.837490,30.980690,0
24.995690,103.001130,53.555380,0
35.688600,70.757830,82.855560,0
78.929280,61.559170,91.378840,1
95.281500,65.348510,35.442490,2
50.563420,188.224160,87.631940,3
10.256800,78.546150,55.337120,0
50.313250,38.772610,85.881680,1
67.694080,167.581670,85.876430,3
74.835590,87.842120,61.054680,3
16.036540,134.729080,17.925330,0
69.394960,45.919630,11.755130,2
16.528450,0.398430,71.873960,1
73.240100,102.986670,16.136280,2
8.355430,3.825790,16.574820,1
89.085550,48.307370,35.427130,2
10.534550,44.472260,51.922460,0
60.775270,49.070460,5.773220,2
39.103290,46.840670,21.955390,2
95.986280,123.260100,55.687840,3
41.577510,85.788870,54.090500,0
69.642980,140.429220,17.169390,2
50.011280,82.391620,87.052700,3
63.141890,106.500810,11.539460,2
60.563790,23.440780,33.720660,1
14.284200,138.414730,20.625210,0
39.185940,179.134960,20.431640,2
50.780510,83.854330,1.812400,2
79.275810,13.809180,47.425500,1
56.067830,125.685290,68.863160,3
25.327240,1.995760,72.344370,1
53.565660,167.223540,82.138840,3
84.332620,97.018930,33.362840,2
79.155820,90.258820,18.344220,2
85.497400,176.511980,46.630980,2
7.569970,77.565220,80.353770,0
90.177400,40.694550,6.697360,2
87.735050,77.880990,54.176100,3
96.806580,13.312950,64.831800,1
7.410540,75.093790,80.381450,0
43.347220,199.436470,55.905930,0
32.116220,44.022270,35.052050,0
37.253330,13.742740,36.957420,1
46.423850,144.547550,65.672950,0
70.876570,1.672740,21.766740,1
66.168430,96.797870,0.531350,2
80.449460,154.561910,54.841920,3
6.646330,153.303010,58.371360,0
78.196000,150.349400,80.300210,3
51.800810,28.064900,67.115750,1
62.047380,148.450640,16.988100,2
19.497520,178.081900,74.997780,0
90.822850,151.743060,59.715530,3
65.413270,177.825580,57.880680,3
63.239130,31.295340,47.392120,1
71.639710,54.188540,20.225420,2
31.382680,48.300130,21.491260,2
42.485080,181.567700,50.705960,0
18.792040,15.394330,69.615610,1
38.279880,164.366190,65.951080,0
79.624150,54.389210,69.235890,1
26.406200,187.813700,63.637430,0
32.451180,53.902370,19.092660,2
69.464100,43.743120,59.530330,1
26.463500,132.393790,81.493970,0
77.802520,152.170270,18.772240,2
8.838490,139.789770,36.834720,0
43.234620,6.229820,25.957640,1
3.367640,175.837150,24.339670,0
55.733720,7.795860,66.684740,1
32.302730,179.583840,88.811820,0
32.529060,180.192180,99.615770,0
82.541570,168.974270,24.900870,2
57.670240,13.451180,9.491790,2
99.889260,65.327850,74.818390,1
80.666510,171.604650,99.762830,3
24.149650,8.070170,41.119150,1
13.008070,4.485180,36.042680,1
78.373830,113.236140,31.277800,2
65.434200,46.403640,1.438140,2
76.435340,124.748620,76.230260,3
3.893800,167.423930,61.952620,0
56.339540,124.922810,86.443320,3
58.693650,116.190080,99.067920,3
75.673020,88.458760,70.739700,3
38.923050,45.775090,59.685190,0
92.818210,185.827900,34.190530,2
52.767750,42.327180,99.563110,1
98.111790,129.901790,80.441410,3
71.510020,118.631640,5.334800,2
45.476430,134.957260,67.753160,0
37.312260,188.338400,16.735700,2
50.035940,138.176800,69.713580,3
64.863900,55.057640,15.620660,2
63.594030,119.860420,17.935600,2
70.513910,91.034400,66.776060,3
83.736710,33.945690,1.914490,2
77.910260,121.939490,69.963960,3
83.815500,160.562190,96.092010,3
53.593510,97.699130,40.188720,2
15.369100,114.521450,27.701250,0
92.130750,116.638160,59.284020,3
35.492470,10.397870,3.174380,2
42.333510,16.913080,60.684700,1
88.097300,176.582960,65.904540,3
21.123180,172.599370,88.609340,0
19.665360,147.485220,28.651950,0
80.264030,199.447580,3.002600,2
89.736590,124.526110,97.338260,3
46.500950,169.477590,6.239410,2
33.527910,13.403310,97.534310,1
81.697390,170.509480,93.796520,3
8.510350,77.119520,7.103490,2
21.079310,45.873160,46.910720,0
26.856220,20.195620,16.749110,2
14.727560,194.615360,75.929250,0
96.776150,87.948100,27.836850,2
79.829320,65.250780,29.938340,2
23.250600,25.935800,25.646310,0
35.531970,134.798840,6.256480,2
21.050690,161.804730,14.692190,2
34.264510,172.931780,15.492530,2
8.273680,96.907600,30.241950,0
56.340840,160.760980,13.714850,2
58.069910,101.101750,14.407880,2
62.399850,54.728080,48.783430,2
8.227230,91.916810,30.646350,0
82.238120,11.395750,41.860730,1
45.843140,145.001220,57.428760,0
66.721230,155.409860,86.220300,3
31.387550,107.604540,84.010810,0
98.945110,177.903860,37.146730,2
19.516650,97.878510,74.164150,0
49.256910,96.636170,83.823040,0
36.140380,171.958930,40.680480,0
32.823310,90.797980,76.244700,0
12.600200,39.283840,95.144480,0
17.549160,113.545460,57.931450,0
48.962450,128.949050,22.982670,2
55.266230,74.434650,66.166730,3
14.122350,114.175480,18.527040,0
27.864310,43.741960,18.283780,2
82.571100,57.141510,92.712380,1
96.992650,114.252090,14.300110,2
37.454820,159.546450,36.739070,2
8.701720,111.356980,84.512090,0
79.592640,35.024630,67.276460,1
22.050430,43.641510,87.407180,0
24.966900,52.649470,0.065340,2
87.066900,158.518960,62.732890,3
75.026580,30.409710,45.832360,1
35.121940,18.755310,48.613050,1
92.073970,8.011820,29.146090,1
20.754090,47.629330,90.843460,0
46.806910,93.259880,76.057560,0
15.449220,97.453070,42.998520,0
59.691070,199.911540,76.944890,3
39.786570,165.510610,17.070840,2
3.046370,40.889670,34.041160,0
51.058080,123.025830,91.060570,3
50.985400,100.255130,5.024300,2
3.491160,110.231990,43.817860,0
83.918040,32.135920,2.497170,2
44.903880,47.495710,4.961440,2
72.459830,22.318600,60.831950,1
28.104980,34.699210,37.975150,0
80.144580,78.418720,75.076960,3
12.548630,154.554280,23.693330,0
67.739310,113.156310,92.914470,3
38.732250,13.233040,1.915550,2
82.685860,104.947130,77.524410,3
23.442560,69.016750,3.010390,2
96.149230,133.573580,93.320510,3
26.549640,122.292720,67.850000,0
31.754970,169.621850,94.716150,0
88.485510,147.813400,27.746470,2
28.161600,192.672060,1.028450,2
71.605000,141.249230,62.268950,3
99.010880,62.375890,33.997190,2
7.893940,88.559630,26.104850,0
34.338670,166.914360,93.548450,0
18.573310,74.501790,92.863060,0
6.180850,18.472110,16.279100,0
59.521280,30.094450,96.807640,1
44.671450,100.303590,24.665860,2
47.096030,132.382730,75.117710,0
75.386810,115.578220,90.435980,3
81.740780,151.409620,5.560550,2
0.687800,42.489460,66.352360,0
41.119750,80.481250,88.458690,0
89.556280,181.835050,31.387810,2
69.105580,54.326640,19.060980,2
18.463250,68.421520,42.995760,0
83.094920,23.978220,73.492580,1
53.145490,57.589070,49.281960,2
29.994210,119.216390,43.384390,0
16.440550,23.316610,54.669570,0
90.241300,68.791540,73.300010,1
65.866140,186.310980,82.098100,3
56.660530,131.406100,89.838650,3
39.951880,65.358940,1.081110,2
82.655110,160.196140,10.445450,2
57.685740,92.796340,11.870910,2
98.056820,42.939180,6.723420,2
59.484740,147.773340,3.244340,2
65.871760,106.458380,10.326500,2
17.252390,113.594860,29.635760,0
93.831570,163.748050,98.356720,3
25.967080,193.944730,43.123390,0
34.751880,10.069910,5.276530,2
69.201130,91.585800,22.652160,2
61.397030,50.571620,57.763180,1
35.920870,164.710450,82.069620,0
47.735040,70.163820,36.255980,2
80.571450,65.635900,20.905940,2
8.468830,93.338620,48.213210,0
84.090870,44.247740,38.099130,2
80.840570,164.724720,38.461110,2
45.912400,60.657180,93.255490,0
11.864380,186.749880,68.386650,0
53.157220,6.531810,47.559620,1
40.774810,32.243760,65.640960,1
97.115090,112.437760,71.475330,3
6.845050,83.533400,11.635850,0
61.279580,187.696430,66.177770,3
7.680300,70.933240,55.066340,0
40.320780,166.728800,81.467100,0
61.183100,74.691590,25.533640,2
10.587430,70.979540,41.317250,0
67.582290,131.631960,7.010810,2
39.525930,36.355770,15.681270,2
82.730210,8.383040,41.918290,1
16.820370,175.866040,55.704050,0
23.138060,100.485460,73.148640,0
95.811800,44.089200,88.618180,1
93.430410,183.284110,63.541440,3
62.982070,80.642130,75.239790,3
53.129400,135.487610,42.845790,2
73.149650,164.894300,14.643630,2
83.292970,108.059310,84.466590,3
43.130170,75.808100,91.506070,0
25.116930,168.842470,48.402060,0
51.409540,61.693660,57.304220,3
32.521120,7.853880,27.199860,1
0.637900,195.670960,96.574720,0
39.515530,145.674170,34.580610,2
67.109320,161.086010,94.675620,3
40.021230,156.659600,26.592850,2
99.033230,5.153920,60.352880,1
65.950600,137.609110,12.038760,2
93.852980,36.236660,62.275340,1
22.267610,61.443280,54.645850,0
41.719340,32.045120,17.093640,2
41.814480,151.456600,89.796460,0
8.412770,78.620780,10.024560,0
1.659250,132.343740,60.244940,0
16.301910,46.762570,2.370780,2
83.494720,194.938120,13.545950,2
23.147520,173.681900,92.646380,0
41.962740,10.124490,3.939180,2
57.394990,78.579020,2.865240,2
58.325240,2.260510,78.737200,1
30.643280,8.051600,58.835220,1
39.768440,194.760080,54.419870,0
27.523920,141.887770,27.149200,2
90.424330,74.944390,54.986860,3
5.057310,85.224250,83.236350,0
80.564880,44.863710,22.607910,2
81.730530,186.079680,9.536090,2
45.005860,67.490860,87.068850,0
8.352490,42.225190,75.246830,0
5.129380,98.507080,44.210700,0
33.440120,78.914460,52.994060,0
16.136740,114.399180,80.543230,0
76.016090,30.779980,14.924950,2
26.817440,72.214950,40.845560,0
67.969720,11.336090,3.467270,2
39.191060,139.432740,19.343530,2
64.150450,51.965630,88.608610,1
89.568990,59.457440,22.999380,2
41.130400,48.106320,67.238380,0
82.606470,134.618430,82.435040,3
39.699220,31.263390,73.795090,1
36.047450,134.254170,27.064390,2
8.122960,198.516360,15.620150,0
98.842100,195.455990,79.381810,3
65.942300,115.561410,86.610150,3
28.943950,93.536240,61.939000,0
41.119050,85.497290,33.028470,2
56.423180,170.114910,20.152840,2
93.443300,137.817530,82.327320,3
55.619070,155.903340,1.620040,2
81.838040,8.027770,88.991340,1
99.196270,58.813490,21.031860,2
76.536340,50.605270,86.556240,1
10.284260,25.191040,97.915160,0
67.383890,169.377440,32.432940,2
67.648370,118.848370,60.315010,3
68.253250,115.071830,42.906240,2
27.592270,153.716270,22.627240,2
69.235430,46.666560,62.533020,1
74.707830,43.742780,5.994330,2
13.097370,121.199390,84.944640,0
4.499680,146.830250,34.131860,0
47.852840,185.771910,33.197150,2
46.533690,2.736480,8.159870,1
25.859160,5.570450,63.137530,1
42.639840,109.629040,17.464720,2
29.593200,132.764890,96.530270,0
5.041680,178.076860,57.688120,0
56.391960,100.055710,6.939410,2
8.987690,120.182400,34.095860,0
91.726810,81.318110,14.328150,2
71.471880,58.670680,52.547030,3
69.783280,180.052820,79.219120,3
67.636110,135.926640,94.592460,3
29.582410,0.222420,27.195460,1
21.789140,132.366920,63.371160,0
59.346140,3.248690,72.877810,1
32.353040,133.011200,55.657840,0
34.273090,26.915250,9.441890,2
83.151830,183.679510,64.978800,3
10.343410,80.405440,72.893920,0
77.982090,23.643720,0.003070,2
71.213700,71.319240,25.448130,2
1.289750,108.059880,85.115070,0
95.763160,113.148990,51.446130,3
8.505640,109.774560,37.997910,0
60.713530,77.745270,24.029910,2
9.496530,62.983690,9.664480,0
17.689700,197.467230,44.410360,0
53.187180,174.723710,99.556890,3
58.271440,162.494760,32.694100,2
30.574400,80.540740,67.250730,0
68.219170,63.047890,13.320990,2
63.239630,25.665170,57.849250,1
